,level_0,index,Trend,p_value,slope,site_no
932,23,wl_elev23%,increasing,0.09912616019168996,7.203282978735627,400008079142801
933,24,wl_elev24%,increasing,0.08335192047161377,7.473645782336694,400008079142801
934,25,wl_elev25%,no trend,0.11719661998391473,7.478663619890309,400008079142801
935,26,wl_elev26%,no trend,0.1274769327413785,8.021426051588506,400008079142801
936,27,wl_elev27%,no trend,0.1274769327413785,8.459420562009061,400008079142801
937,28,wl_elev28%,no trend,0.11719661998391473,8.78902807827327,400008079142801
938,29,wl_elev29%,no trend,0.10816135477996869,8.632471293076128,400008079142801
939,30,wl_elev30%,no trend,0.1274769327413785,8.909889330017565,400008079142801
940,31,wl_elev31%,no trend,0.10816135477996869,8.589796052255473,400008079142801
941,32,wl_elev32%,no trend,0.10816135477996869,8.812604100517337,400008079142801
942,33,wl_elev33%,no trend,0.10816135477996869,9.03523682270214,400008079142801
943,34,wl_elev34%,no trend,0.10816135477996869,9.025708305896037,400008079142801
944,35,wl_elev35%,increasing,0.08335192047161377,9.378378146750734,400008079142801
945,36,wl_elev36%,increasing,0.09123902905538861,9.715453362431347,400008079142801
946,37,wl_elev37%,increasing,0.07651365424139889,9.235369433217844,400008079142801
947,38,wl_elev38%,increasing,0.09123902905538861,9.105387272519522,400008079142801
948,39,wl_elev39%,increasing,0.06378663704794141,9.51260724552903,400008079142801
949,40,wl_elev40%,increasing,0.05789784995357139,8.964653838926441,400008079142801
950,41,wl_elev41%,increasing,0.052861148438496874,8.808745217814081,400008079142801
951,42,wl_elev42%,increasing,0.04354558621432192,8.473708891107162,400008079142801
952,43,wl_elev43%,increasing,0.039266702406796306,9.237732099623383,400008079142801
953,44,wl_elev44%,increasing,0.04354558621432192,10.124562400497364,400008079142801
954,45,wl_elev45%,increasing,0.04354558621432192,10.370482757569901,400008079142801
955,46,wl_elev46%,increasing,0.039266702406796306,10.52086837202836,400008079142801
956,47,wl_elev47%,increasing,0.0356564176022276,10.478940681030165,400008079142801
957,48,wl_elev48%,increasing,0.023476220610080922,10.894429372510148,400008079142801
958,49,wl_elev49%,increasing,0.011979409439113686,10.997786840826134,400008079142801
959,50,wl_elev50%,increasing,0.011979409439113686,11.357066125716717,400008079142801
960,51,wl_elev51%,increasing,0.009455362161615799,11.47034800540425,400008079142801
961,52,wl_elev52%,increasing,0.007416924668827818,11.58028794977518,400008079142801
962,53,wl_elev53%,increasing,0.004479054382543257,11.956079748986436,400008079142801
963,54,wl_elev54%,increasing,0.0034481439971858485,12.165188858906411,400008079142801
964,55,wl_elev55%,increasing,0.0034481439971858485,12.334937525599534,400008079142801
965,56,wl_elev56%,increasing,0.007416924668827818,12.160365913604501,400008079142801
966,57,wl_elev57%,increasing,0.009455362161615799,12.270405067335055,400008079142801
967,58,wl_elev58%,increasing,0.009455362161615799,12.018815469716863,400008079142801
968,59,wl_elev59%,increasing,0.011979409439113686,11.97426405715531,400008079142801
969,60,wl_elev60%,increasing,0.011979409439113686,12.563125286786027,400008079142801
970,61,wl_elev61%,increasing,0.013373793546631374,12.274586207894775,400008079142801
971,62,wl_elev62%,increasing,0.011979409439113686,12.386292450214803,400008079142801
972,63,wl_elev63%,increasing,0.008325706758979035,12.467467028621387,400008079142801
973,64,wl_elev64%,increasing,0.007416924668827818,12.663145090506223,400008079142801
974,65,wl_elev65%,increasing,0.009455362161615799,13.009451046916633,400008079142801
975,66,wl_elev66%,increasing,0.007416924668827818,13.348296150555552,400008079142801
976,67,wl_elev67%,increasing,0.007416924668827818,13.342345952304425,400008079142801
977,68,wl_elev68%,increasing,0.011979409439113686,13.329893409647507,400008079142801
978,69,wl_elev69%,increasing,0.015083622594694868,13.341058647003305,400008079142801
979,70,wl_elev70%,increasing,0.009455362161615799,13.552618145750406,400008079142801
980,71,wl_elev71%,increasing,0.007416924668827818,13.57713683687861,400008079142801
981,72,wl_elev72%,increasing,0.005781798478456501,14.004344841595202,400008079142801
982,73,wl_elev73%,increasing,0.005781798478456501,14.260850627792212,400008079142801
983,74,wl_elev74%,increasing,0.005781798478456501,14.44907681659963,400008079142801
984,75,wl_elev75%,increasing,0.005781798478456501,14.324158704418277,400008079142801
985,76,wl_elev76%,increasing,0.005781798478456501,14.155854717143699,400008079142801
986,77,wl_elev77%,increasing,0.005781798478456501,14.014817197972341,400008079142801
987,78,wl_elev78%,increasing,0.005781798478456501,13.877725062910402,400008079142801
988,79,wl_elev79%,increasing,0.006508023909358007,13.64991245734582,400008079142801
989,80,wl_elev80%,increasing,0.007416924668827818,13.243452616423554,400008079142801
990,81,wl_elev81%,increasing,0.007416924668827818,13.424119107620726,400008079142801
991,82,wl_elev82%,increasing,0.005781798478456501,13.380771861129803,400008079142801
992,83,wl_elev83%,increasing,0.005781798478456501,13.591810858708609,400008079142801
993,84,wl_elev84%,increasing,0.007416924668827818,13.589912345360805,400008079142801
994,85,wl_elev85%,increasing,0.007416924668827818,13.458460018157115,400008079142801
995,86,wl_elev86%,increasing,0.007416924668827818,13.47376882349931,400008079142801
996,87,wl_elev87%,increasing,0.011979409439113686,13.187343547250613,400008079142801
997,88,wl_elev88%,increasing,0.015083622594694868,12.709463571121944,400008079142801
998,89,wl_elev89%,increasing,0.015083622594694868,12.596413603276586,400008079142801
999,90,wl_elev90%,increasing,0.015083622594694868,13.22159795564582,400008079142801
1000,91,wl_elev91%,increasing,0.023476220610080922,13.419445698888383,400008079142801
1001,92,wl_elev92%,increasing,0.020957637773527438,13.223564576722724,400008079142801
1002,93,wl_elev93%,increasing,0.025994661035726452,12.91221940510755,400008079142801
1003,94,wl_elev94%,increasing,0.020957637773527438,12.734407003501833,400008079142801
1004,95,wl_elev95%,increasing,0.018875545929665893,11.208079603817339,400008079142801
1005,96,wl_elev96%,increasing,0.023476220610080922,11.027021824012202,400008079142801
1006,97,wl_elev97%,increasing,0.018875545929665893,10.668867028091856,400008079142801
1007,98,wl_elev98%,increasing,0.015083622594694868,10.410699349567427,400008079142801
1008,99,wl_elev99%,increasing,0.011979409439113686,10.148577662481093,400008079142801
1009,100,wl_elevmax,increasing,0.018875545929665893,10.41103479863594,400008079142801
1010,0,wl_elevmin,no trend,0.157405663974874,3.967973782327786,400209077183301
1011,1,wl_elev1%,no trend,0.18863315303694828,4.559755733998558,400209077183301
1012,2,wl_elev2%,no trend,0.18863315303694828,4.795417916201992,400209077183301
1013,3,wl_elev3%,no trend,0.14334161203712004,4.935317680146925,400209077183301
1014,4,wl_elev4%,no trend,0.14334161203712004,5.190476016913124,400209077183301
1015,5,wl_elev5%,no trend,0.13026223878322818,5.032011719802908,400209077183301
1016,6,wl_elev6%,no trend,0.1724913614849526,4.5606736714116645,400209077183301
1017,7,wl_elev7.0%,no trend,0.1724913614849526,4.395698602481655,400209077183301
1018,8,wl_elev8%,no trend,0.14334161203712004,4.755459042596623,400209077183301
1019,9,wl_elev9%,no trend,0.14334161203712004,4.796193885400674,400209077183301
1020,10,wl_elev10%,no trend,0.14334161203712004,4.435425523201408,400209077183301
1021,11,wl_elev11%,no trend,0.13026223878322818,3.5917774195684724,400209077183301
1022,12,wl_elev12%,no trend,0.18863315303694828,3.5687801944003614,400209077183301
1023,13,wl_elev13%,no trend,0.18863315303694828,3.64500325795617,400209077183301
1024,14,wl_elev14%,no trend,0.22420756495904914,3.870903581403077,400209077183301
1025,15,wl_elev15%,no trend,0.18863315303694828,3.888444074998147,400209077183301
1026,16,wl_elev16%,no trend,0.22420756495904914,4.45502538606717,400209077183301
1027,17,wl_elev17%,no trend,0.24369251012790505,4.24632583880782,400209077183301
1028,18,wl_elev18%,no trend,0.2643373325084948,4.070707747021478,400209077183301
1029,19,wl_elev19%,no trend,0.28615732110495795,4.222783121863676,400209077183301
1030,20,wl_elev20%,no trend,0.28615732110495795,3.9221436081335224,400209077183301
1031,21,wl_elev21%,no trend,0.3853099749909059,2.87088497220838,400209077183301
1032,22,wl_elev22%,no trend,0.5030370130775135,3.112394902593765,400209077183301
1033,23,wl_elev23%,no trend,0.4719390404163102,3.32404433713991,400209077183301
1034,24,wl_elev24%,no trend,0.4130458869045295,3.335835747756498,400209077183301
1035,25,wl_elev25%,no trend,0.3853099749909059,3.5136885328090663,400209077183301
1036,26,wl_elev26%,no trend,0.4130458869045295,3.472796529631294,400209077183301
1037,27,wl_elev27%,no trend,0.35874300337869447,3.180407718140792,400209077183301
1038,28,wl_elev28%,no trend,0.33335824348826115,3.0790029596239448,400209077183301
1039,29,wl_elev29%,no trend,0.35874300337869447,3.251136601055565,400209077183301
1040,30,wl_elev30%,no trend,0.3853099749909059,3.1061867348059202,400209077183301
1041,31,wl_elev31%,no trend,0.4130458869045295,3.113942783388775,400209077183301
1042,32,wl_elev32%,no trend,0.3853099749909059,3.021095742793137,400209077183301
1043,33,wl_elev33%,no trend,0.3853099749909059,3.116914460353394,400209077183301
1044,34,wl_elev34%,no trend,0.35874300337869447,3.1024198830050347,400209077183301
1045,35,wl_elev35%,no trend,0.35874300337869447,2.7556448018472173,400209077183301
1046,36,wl_elev36%,no trend,0.35874300337869447,1.8202874949741257,400209077183301
1047,37,wl_elev37%,no trend,0.5351853194474852,1.59964742925494,400209077183301
1048,38,wl_elev38%,no trend,0.6732623633112398,0.8702418180354109,400209077183301
1049,39,wl_elev39%,no trend,0.7849697273207377,0.6853450058957169,400209077183301
1050,40,wl_elev40%,no trend,0.7471063273347309,1.0553388724930273,400209077183301
1051,41,wl_elev41%,no trend,0.7471063273347309,1.5158430458871175,400209077183301
1052,42,wl_elev42%,no trend,0.6732623633112398,1.9357513875075667,400209077183301
1053,43,wl_elev43%,no trend,0.6732623633112398,1.9095708717518267,400209077183301
1054,44,wl_elev44%,no trend,0.6374381847429542,1.3529157708972341,400209077183301
1055,45,wl_elev45%,no trend,0.6024416860423838,1.7215827810568296,400209077183301
1056,46,wl_elev46%,no trend,0.6024416860423838,1.939909694679618,400209077183301
1057,47,wl_elev47%,no trend,0.6024416860423838,1.9342277101228387,400209077183301
1058,48,wl_elev48%,no trend,0.6024416860423838,2.00844400184255,400209077183301
1059,49,wl_elev49%,no trend,0.6024416860423838,2.6888459017721607,400209077183301
1060,50,wl_elev50%,no trend,0.6024416860423838,2.4395449404718796,400209077183301
1061,51,wl_elev51%,no trend,0.5683377615538607,2.106565413316421,400209077183301
1062,52,wl_elev52%,no trend,0.5351853194474852,2.335141219155112,400209077183301
1063,53,wl_elev53%,no trend,0.5683377615538607,2.332653717724484,400209077183301
1064,54,wl_elev54%,no trend,0.4719390404163102,2.335082138556251,400209077183301
1065,55,wl_elev55%,no trend,0.5351853194474852,2.0554320279641347,400209077183301
1066,56,wl_elev56%,no trend,0.5351853194474852,2.019383642911101,400209077183301
1067,57,wl_elev57%,no trend,0.4419310120112123,2.2878536956262607,400209077183301
1068,58,wl_elev58%,no trend,0.4130458869045295,2.837855502696459,400209077183301
1069,59,wl_elev59%,no trend,0.3853099749909059,2.416923179591916,400209077183301
1070,60,wl_elev60%,no trend,0.4419310120112123,2.2084237713809585,400209077183301
1071,61,wl_elev61%,no trend,0.4419310120112123,2.362115825535167,400209077183301
1072,62,wl_elev62%,no trend,0.3853099749909059,2.649215810624929,400209077183301
1073,63,wl_elev63%,no trend,0.33335824348826115,2.259910287405529,400209077183301
1074,64,wl_elev64%,no trend,0.33335824348826115,1.864086331365347,400209077183301
1075,65,wl_elev65%,no trend,0.4130458869045295,1.6954084113193204,400209077183301
1076,66,wl_elev66%,no trend,0.4719390404163102,1.5306315061706646,400209077183301
1077,67,wl_elev67%,no trend,0.35874300337869447,1.6339371007389714,400209077183301
1078,68,wl_elev68%,no trend,0.5351853194474852,1.0922374538497546,400209077183301
1079,69,wl_elev69%,no trend,0.5683377615538607,1.249466837144129,400209077183301
1080,70,wl_elev70%,no trend,0.7098436764690532,1.339608721591697,400209077183301
1081,71,wl_elev71%,no trend,0.7098436764690532,0.8884286437804909,400209077183301
1082,72,wl_elev72%,no trend,0.7471063273347309,1.2251403498970874,400209077183301
1083,73,wl_elev73%,no trend,0.7471063273347309,1.1612094270364595,400209077183301
1084,74,wl_elev74%,no trend,0.7849697273207377,1.0090939721718366,400209077183301
1085,75,wl_elev75%,no trend,0.6732623633112398,0.8423146913150922,400209077183301
1086,76,wl_elev76%,no trend,0.7471063273347309,0.7179393131544276,400209077183301
1087,77,wl_elev77%,no trend,0.8621556082271453,0.3592714272026538,400209077183301
1088,78,wl_elev78%,no trend,0.8621556082271453,0.579619833265066,400209077183301
1089,79,wl_elev79%,no trend,0.8621556082271453,0.4240504940574193,400209077183301
1090,80,wl_elev80%,no trend,0.6732623633112398,0.5696732706694075,400209077183301
1091,81,wl_elev81%,no trend,0.5683377615538607,0.9158887216081707,400209077183301
1092,82,wl_elev82%,no trend,0.7849697273207377,0.8744196401883315,400209077183301
1093,83,wl_elev83%,no trend,0.7471063273347309,0.7686857052258567,400209077183301
1094,84,wl_elev84%,no trend,0.7849697273207377,0.6555338745508204,400209077183301
1095,85,wl_elev85%,no trend,0.7471063273347309,0.9969440149656073,400209077183301
1096,86,wl_elev86%,no trend,0.7849697273207377,0.8265985536504346,400209077183301
1097,87,wl_elev87%,no trend,0.7849697273207377,0.7931715832851843,400209077183301
1098,88,wl_elev88%,no trend,0.7471063273347309,0.6921466038012424,400209077183301
1099,89,wl_elev89%,no trend,0.8621556082271453,0.5539429338730019,400209077183301
1100,90,wl_elev90%,no trend,0.9802109790485438,0.24822777894671144,400209077183301
1101,91,wl_elev91%,no trend,0.9012978441563575,0.3368861450891212,400209077183301
1102,92,wl_elev92%,no trend,0.9012978441563575,0.3091415246203144,400209077183301
1103,93,wl_elev93%,no trend,0.9012978441563575,0.32318973320499805,400209077183301
1104,94,wl_elev94%,no trend,0.9406815986652011,0.24314162890909105,400209077183301
1105,95,wl_elev95%,no trend,0.9012978441563575,0.26789179208231834,400209077183301
1106,96,wl_elev96%,no trend,0.9012978441563575,0.40758359610982975,400209077183301
1107,97,wl_elev97%,no trend,0.9406815986652011,0.3403732858230989,400209077183301
1108,98,wl_elev98%,no trend,0.9802109790485438,-0.08861215462228861,400209077183301
1109,99,wl_elev99%,no trend,0.9802109790485438,0.09627048856894461,400209077183301
1110,100,wl_elevmax,no trend,1.0,0.04279200357387501,400209077183301
1111,0,wl_elevmin,increasing,0.008536579898921648,7.2667688949229055,400217078281901
1112,1,wl_elev1%,increasing,0.010623249592075945,7.046687272832692,400217078281901
1113,2,wl_elev2%,increasing,0.007952706286745492,7.0720659485789845,400217078281901
1114,3,wl_elev3%,increasing,0.010623249592075945,6.968038186378598,400217078281901
1115,4,wl_elev4%,increasing,0.010623249592075945,7.056396740339533,400217078281901
1116,5,wl_elev5%,increasing,0.007952706286745492,6.950879677557044,400217078281901
1117,6,wl_elev6%,increasing,0.009201853955849826,6.844397924036089,400217078281901
1118,7,wl_elev7.0%,increasing,0.009201853955849826,6.664229432513711,400217078281901
1119,8,wl_elev8%,increasing,0.012236670124007976,6.685485312552487,400217078281901
1120,9,wl_elev9%,increasing,0.01612706871178249,6.302915118049574,400217078281901
1121,10,wl_elev10%,increasing,0.018452126856443263,5.8744882234068765,400217078281901
1122,11,wl_elev11%,increasing,0.018452126856443263,5.994529180792726,400217078281901
1123,12,wl_elev12%,increasing,0.02727273655786444,6.003133193799196,400217078281901
1124,13,wl_elev13%,increasing,0.034998629495426536,6.013248489678216,400217078281901
1125,14,wl_elev14%,increasing,0.034998629495426536,5.826552916780503,400217078281901
1126,15,wl_elev15%,increasing,0.030929148760580727,5.914186990436736,400217078281901
1127,16,wl_elev16%,increasing,0.030929148760580727,6.126172227456747,400217078281901
1128,17,wl_elev17%,increasing,0.034998629495426536,6.056167988344736,400217078281901
1129,18,wl_elev18%,increasing,0.034998629495426536,6.037807005538587,400217078281901
1130,19,wl_elev19%,increasing,0.034998629495426536,6.110898977370152,400217078281901
1131,20,wl_elev20%,increasing,0.030929148760580727,6.247275500033769,400217078281901
1132,21,wl_elev21%,increasing,0.039516712961947364,6.1547736253078345,400217078281901
1133,22,wl_elev22%,increasing,0.05004866332140967,6.056107669775832,400217078281901
1134,23,wl_elev23%,increasing,0.05614106379127515,5.461990830842924,400217078281901
1135,24,wl_elev24%,increasing,0.05614106379127515,5.2699497304959095,400217078281901
1136,25,wl_elev25%,increasing,0.05933339488877798,5.233042822870544,400217078281901
1137,26,wl_elev26%,increasing,0.06283881974106831,5.364889894005608,400217078281901
1138,27,wl_elev27%,increasing,0.0701839854914923,5.486248228565941,400217078281901
1139,28,wl_elev28%,increasing,0.08698814891833662,5.551730034504562,400217078281901
1140,29,wl_elev29%,increasing,0.09653382910802089,5.48887885667105,400217078281901
1141,30,wl_elev30%,increasing,0.08698814891833662,5.81679436559477,400217078281901
1142,31,wl_elev31%,increasing,0.05004866332140967,5.889297345151242,400217078281901
1143,32,wl_elev32%,increasing,0.034998629495426536,6.356011976458844,400217078281901
1144,33,wl_elev33%,increasing,0.030929148760580727,6.570422522284671,400217078281901
1145,34,wl_elev34%,increasing,0.030929148760580727,6.792832263315433,400217078281901
1146,35,wl_elev35%,increasing,0.030929148760580727,6.861476416678955,400217078281901
1147,36,wl_elev36%,increasing,0.02727273655786444,6.875876888901178,400217078281901
1148,37,wl_elev37%,increasing,0.02399553835367718,6.699574150119766,400217078281901
1149,38,wl_elev38%,increasing,0.02727273655786444,6.7529125833577845,400217078281901
1150,39,wl_elev39%,increasing,0.018452126856443263,6.80793068549921,400217078281901
1151,40,wl_elev40%,increasing,0.018452126856443263,6.580925320350196,400217078281901
1152,41,wl_elev41%,increasing,0.018452126856443263,6.660687797760162,400217078281901
1153,42,wl_elev42%,increasing,0.018452126856443263,6.74280834806137,400217078281901
1154,43,wl_elev43%,increasing,0.021065443548514473,6.792089158534898,400217078281901
1155,44,wl_elev44%,increasing,0.01612706871178249,7.027817929276747,400217078281901
1156,45,wl_elev45%,increasing,0.014063556708352909,7.239269379287325,400217078281901
1157,46,wl_elev46%,increasing,0.01612706871178249,7.326108863399083,400217078281901
1158,47,wl_elev47%,increasing,0.021065443548514473,7.417813482120584,400217078281901
1159,48,wl_elev48%,increasing,0.02727273655786444,7.044424276578381,400217078281901
1160,49,wl_elev49%,increasing,0.02727273655786444,7.026669883057503,400217078281901
1161,50,wl_elev50%,increasing,0.030929148760580727,7.128373546221928,400217078281901
1162,51,wl_elev51%,increasing,0.02727273655786444,6.801948031092304,400217078281901
1163,52,wl_elev52%,increasing,0.030929148760580727,6.922606060444082,400217078281901
1164,53,wl_elev53%,increasing,0.030929148760580727,6.806677774577079,400217078281901
1165,54,wl_elev54%,increasing,0.030929148760580727,6.707074016392639,400217078281901
1166,55,wl_elev55%,increasing,0.030929148760580727,6.599826486773108,400217078281901
1167,56,wl_elev56%,increasing,0.030929148760580727,6.56014064847877,400217078281901
1168,57,wl_elev57%,increasing,0.02727273655786444,6.7168056216796055,400217078281901
1169,58,wl_elev58%,increasing,0.034998629495426536,6.756521199377882,400217078281901
1170,59,wl_elev59%,increasing,0.034998629495426536,6.675436072084496,400217078281901
1171,60,wl_elev60%,increasing,0.034998629495426536,6.640257597264879,400217078281901
1172,61,wl_elev61%,increasing,0.05614106379127515,6.269433213866494,400217078281901
1173,62,wl_elev62%,increasing,0.06283881974106831,6.043548364036431,400217078281901
1174,63,wl_elev63%,increasing,0.06283881974106831,5.962251146810882,400217078281901
1175,64,wl_elev64%,increasing,0.0701839854914923,5.792289606740834,400217078281901
1176,65,wl_elev65%,increasing,0.08698814891833662,5.578523210015399,400217078281901
1177,66,wl_elev66%,no trend,0.11812849523841984,5.6202956319727395,400217078281901
1178,67,wl_elev67%,no trend,0.13026223878322818,5.354396941979438,400217078281901
1179,68,wl_elev68%,no trend,0.14334161203712004,5.376459218099752,400217078281901
1180,69,wl_elev69%,no trend,0.157405663974874,5.382354118237016,400217078281901
1181,70,wl_elev70%,no trend,0.157405663974874,5.6793880992100565,400217078281901
1182,71,wl_elev71%,no trend,0.157405663974874,5.551094746909007,400217078281901
1183,72,wl_elev72%,no trend,0.14334161203712004,5.533077038325802,400217078281901
1184,73,wl_elev73%,no trend,0.13026223878322818,5.566964291309587,400217078281901
1185,74,wl_elev74%,no trend,0.13026223878322818,5.316487421765846,400217078281901
1186,75,wl_elev75%,no trend,0.10689967587922089,4.792170124682167,400217078281901
1187,76,wl_elev76%,no trend,0.11812849523841984,4.95093616386391,400217078281901
1188,77,wl_elev77%,no trend,0.13026223878322818,5.20465661920195,400217078281901
1189,78,wl_elev78%,no trend,0.11812849523841984,4.919635061887403,400217078281901
1190,79,wl_elev79%,no trend,0.11812849523841984,4.974661878642041,400217078281901
1191,80,wl_elev80%,no trend,0.14334161203712004,4.916174685472155,400217078281901
1192,81,wl_elev81%,no trend,0.14334161203712004,5.178709766331233,400217078281901
1193,82,wl_elev82%,no trend,0.14334161203712004,5.200233961626235,400217078281901
1194,83,wl_elev83%,no trend,0.11812849523841984,5.469407203016741,400217078281901
1195,84,wl_elev84%,no trend,0.14334161203712004,5.619516563040641,400217078281901
1196,85,wl_elev85%,no trend,0.1724913614849526,5.546169217053929,400217078281901
1197,86,wl_elev86%,no trend,0.1724913614849526,5.126865672865621,400217078281901
1198,87,wl_elev87%,no trend,0.14334161203712004,5.078829927711481,400217078281901
1199,88,wl_elev88%,no trend,0.14334161203712004,5.008295580605806,400217078281901
1200,89,wl_elev89%,no trend,0.157405663974874,5.396068629102169,400217078281901
1201,90,wl_elev90%,no trend,0.157405663974874,4.92876763052446,400217078281901
1202,91,wl_elev91%,no trend,0.1724913614849526,4.721333666605536,400217078281901
1203,92,wl_elev92%,no trend,0.1724913614849526,4.721062293829023,400217078281901
1204,93,wl_elev93%,no trend,0.157405663974874,4.915183291357579,400217078281901
1205,94,wl_elev94%,no trend,0.1724913614849526,4.359105996901407,400217078281901
1206,95,wl_elev95%,no trend,0.18863315303694828,4.207798899727665,400217078281901
1207,96,wl_elev96%,no trend,0.18863315303694828,4.311526963223793,400217078281901
1208,97,wl_elev97%,no trend,0.157405663974874,3.483153065645365,400217078281901
1209,98,wl_elev98%,no trend,0.20586252630799207,3.8750298293553085,400217078281901
1210,99,wl_elev99%,no trend,0.24369251012790505,3.9128532065982373,400217078281901
1211,100,wl_elevmax,no trend,0.2643373325084948,3.8687189939212763,400217078281901
1212,0,wl_elevmin,no trend,0.5334165134726945,10.694180722043123,400229075104601
1213,1,wl_elev1%,no trend,0.4362749288405292,9.648733175175115,400229075104601
1214,2,wl_elev2%,no trend,0.4362749288405292,9.508482164667903,400229075104601
1215,3,wl_elev3%,no trend,0.5334165134726945,9.117287571880093,400229075104601
1216,4,wl_elev4%,no trend,0.4362749288405292,10.454581780864704,400229075104601
1217,5,wl_elev5%,no trend,0.35020138917929566,10.196771405445075,400229075104601
1218,6,wl_elev6%,no trend,0.35020138917929566,8.955962234254883,400229075104601
1219,7,wl_elev7.0%,no trend,0.4362749288405292,11.176692568791319,400229075104601
1220,8,wl_elev8%,no trend,0.35020138917929566,11.565491046048416,400229075104601
1221,9,wl_elev9%,no trend,0.4362749288405292,11.237192563148149,400229075104601
1222,10,wl_elev10%,no trend,0.35020138917929566,10.315358090546319,400229075104601
1223,11,wl_elev11%,no trend,0.4362749288405292,7.418049005773584,400229075104601
1224,12,wl_elev12%,no trend,0.5334165134726945,6.917789747162768,400229075104601
1225,13,wl_elev13%,no trend,0.5334165134726945,7.211433260730352,400229075104601
1226,14,wl_elev14%,no trend,0.5334165134726945,8.662098630839765,400229075104601
1227,15,wl_elev15%,no trend,0.5334165134726945,6.414373920460142,400229075104601
1228,16,wl_elev16%,no trend,0.640428787412791,6.902885974394328,400229075104601
1229,17,wl_elev17%,no trend,1.0,2.9663754906040074,400229075104601
1230,18,wl_elev18%,no trend,0.8762696636277618,2.4905262221550024,400229075104601
1231,19,wl_elev19%,no trend,0.7554968749288828,4.060909411533512,400229075104601
1232,20,wl_elev20%,no trend,1.0,-0.3742980849550605,400229075104601
1233,21,wl_elev21%,no trend,1.0,-3.755901816749387,400229075104601
1234,22,wl_elev22%,no trend,1.0,-4.13706378717949,400229075104601
1235,23,wl_elev23%,no trend,1.0,-2.4413892750841177,400229075104601
1236,24,wl_elev24%,no trend,1.0,-2.0839767795221555,400229075104601
1237,25,wl_elev25%,no trend,1.0,-0.23676413421304687,400229075104601
1238,26,wl_elev26%,no trend,1.0,0.629374279766146,400229075104601
1239,27,wl_elev27%,no trend,1.0,0.4719055224517934,400229075104601
1240,28,wl_elev28%,no trend,1.0,0.14383373671783714,400229075104601
1241,29,wl_elev29%,no trend,1.0,-0.3133846893344321,400229075104601
1242,30,wl_elev30%,no trend,1.0,-0.6285088848267242,400229075104601
1243,31,wl_elev31%,no trend,1.0,0.10378943217259955,400229075104601
1244,32,wl_elev32%,no trend,1.0,2.307883520014517,400229075104601
1245,33,wl_elev33%,no trend,1.0,0.33956175010788847,400229075104601
1246,34,wl_elev34%,no trend,1.0,1.832599875921711,400229075104601
1247,35,wl_elev35%,no trend,1.0,1.5978868434143103,400229075104601
1248,36,wl_elev36%,no trend,1.0,0.5876277299097081,400229075104601
1249,37,wl_elev37%,no trend,1.0,0.095916711767147,400229075104601
1250,38,wl_elev38%,no trend,0.8762696636277618,-1.5841937711063594,400229075104601
1251,39,wl_elev39%,no trend,0.8762696636277618,-2.0673425699537296,400229075104601
1252,40,wl_elev40%,no trend,0.8147826383183654,-2.123477095783423,400229075104601
1253,41,wl_elev41%,no trend,0.7554968749288828,-2.6467813742955397,400229075104601
1254,42,wl_elev42%,no trend,0.640428787412791,-2.4330877614758823,400229075104601
1255,43,wl_elev43%,no trend,0.640428787412791,-2.106615617442954,400229075104601
1256,44,wl_elev44%,no trend,0.5334165134726945,-3.8132482810877257,400229075104601
1257,45,wl_elev45%,no trend,0.5334165134726945,-3.567071399106558,400229075104601
1258,46,wl_elev46%,no trend,0.640428787412791,-5.4681001845700115,400229075104601
1259,47,wl_elev47%,no trend,0.640428787412791,-5.435254217548776,400229075104601
1260,48,wl_elev48%,no trend,0.640428787412791,-5.255790208270151,400229075104601
1261,49,wl_elev49%,no trend,0.640428787412791,-5.220183012793532,400229075104601
1262,50,wl_elev50%,no trend,0.640428787412791,-5.165999583585532,400229075104601
1263,51,wl_elev51%,no trend,0.7554968749288828,-4.470474652826371,400229075104601
1264,52,wl_elev52%,no trend,0.7554968749288828,-4.058221155481416,400229075104601
1265,53,wl_elev53%,no trend,0.8762696636277618,-3.7591161416026693,400229075104601
1266,54,wl_elev54%,no trend,0.8762696636277618,-3.3607590603931063,400229075104601
1267,55,wl_elev55%,no trend,0.9377589428180784,-1.2553815721980879,400229075104601
1268,56,wl_elev56%,no trend,1.0,-4.0581938193899765,400229075104601
1269,57,wl_elev57%,no trend,0.8762696636277618,-1.629319487020986,400229075104601
1270,58,wl_elev58%,no trend,0.8762696636277618,-1.2383501175582268,400229075104601
1271,59,wl_elev59%,no trend,0.8762696636277618,-0.4648464256116682,400229075104601
1272,60,wl_elev60%,no trend,1.0,-0.03007303682312773,400229075104601
1273,61,wl_elev61%,no trend,1.0,0.14976247772096168,400229075104601
1274,62,wl_elev62%,no trend,1.0,0.35781802314610506,400229075104601
1275,63,wl_elev63%,no trend,1.0,0.5316827920976275,400229075104601
1276,64,wl_elev64%,no trend,1.0,0.55813429467629,400229075104601
1277,65,wl_elev65%,no trend,0.9377589428180784,1.161128195611508,400229075104601
1278,66,wl_elev66%,no trend,0.8762696636277618,1.306911402528067,400229075104601
1279,67,wl_elev67%,no trend,0.8762696636277618,1.755082005475299,400229075104601
1280,68,wl_elev68%,no trend,0.8762696636277618,1.92845654759363,400229075104601
1281,69,wl_elev69%,no trend,0.8762696636277618,1.9321307950485194,400229075104601
1282,70,wl_elev70%,no trend,0.8762696636277618,2.096918300416384,400229075104601
